idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
994194056,Afl,1797,Beygang,Johann Gottlob,Bibliothek des Museums,1.,Die @neuem Schriften von d. Oster- u. Michaeli-Messe [Abt.] D-U 1798,,,,,
994194161,Aal,1798,"Catalogue des livres françois, anglois et italiens, du Cabinet de Lecture chez J[ohann] Gottlob Beygang",,,,,,,,,
994198124,Aal,1797,[Bezug von Schreibmaterial durch die Kämmerei Osterburg/Altmark 1797 - 1805],,,,,,,,,
994216726,Aal,1792,Bibliotheca Cubiana,,,,,,,,,
994250576,Aal,1811,"Der @Papparbeiter, oder Anleitung in Pappe zu arbeiten",Mit 3 Kupf.,,,,,,,,
994257805,Afl,1753,Blaufus,Jacob Wilhelm,"Vermischte Beiträge zur Erweiterung der Kenntnis seltener und merkwürdiger Bücher, hrsg. v. Jakob Wilhelm Blaufuß",Bd. (1),,,,,,
994257864,Afl,1756,Blaufus,Jacob Wilhelm,"Vermischte Beiträge zur Erweiterung der Kenntnis seltener und merkwürdiger Bücher, hrsg. v. Jakob Wilhelm Blaufuß",2,,,,,,
994261314,Aal,1739,"Bibliotheca Boerhaaviana sive Catalogus librorum instructissimae bibliothecae viri summi D. Hermanni Boerhaave, dum in vivis esset, A. L. M. phil. & med. Doctoris ... Quorum publica fiet auctio in officina Luchtmanniana, die lunae 8. Junii & seqq. diebus 1739",,,,,,,,,
994268017,Afl,1818,Bodoni,Giambattista,Manuale tipografico del cavaliere Giambattista Bodoni,1,,,,,,
99426805X,Afl,1818,Bodoni,Giambattista,Manuale tipografico del cavaliere Giambattista Bodoni,2,,,,,,
994270550,Afl,1798,Bolten,Joachim Friedrich,"Museum Boltenianum sive Catalogus cimeliorum e tribus regnis naturae, quae olim collegerat Joach Frieder Bolten, M. D. per XL annos Proto physicus Hamburgensis",P. 2.,"Continens Conchylia sive Testacca univalvia, bivalvia & multivalvia",,,,,
994286554,Aal,1761,Zugabe oder Anhang von der Herold-Mahl- und Reiß-Kunst,"worinnen begriffen, was man bey dem Kufperstechen oder in der Etzkunst davon zu wissen nöthig hat ...",,,,,,,,
994287313,Aal,1680,"Catalogus, variorum insignium rarissimorum omnis genere librorum","theolog. juridicorum & miscelaneorum ; welke verkocht sullen werden ten huyse van Hendrik en Dirk Boom, boekverkoopers, den 12 Maert 1680",,,,,,,,
994287402,Aal,1696,"Catalogus variorum insignium rarissimorumque librorum, in omni facultate, materia ac linguis, inter quos extant ... Nedersuitse","welcke verkocht sullen werden in de Boeckwinkel von Hendrik en de wed. Dirk Boom, den 22. May 1697",,,,,,,,
994288042,Aal,1792,Catalogus bibliothecae medicae selectissimae D. Ern. Gottlob Bosii ...,itemque appendix librorum ex omni scientiarum genere praestantissimorum a. d. 12. Novbr. 1792 in vaporario rubro auctionis lege publice divendendorum,,,,,,,,
994290829,Aal,1745,De la Manière de graver à l'eau forte et au burin et de la gravure en manière noire,avec la façon de contruire les preses modernes et d'imprimer en taille-douce,,,,,,,,
99429137X,Aal,1761,Abraham Bossens gründliche Anweisung zur Radier- und Etzkunst,,,,,,,,,
994304129,Aal,1794,"Bibliotheca Bolteniana sive Catalogus librorum rarissimorum, nitidissime compactorum ex omni genere scientiarum, ...",,,,,,,,,
994333684,Aal,1798,Verzeichnis musikalischer Werke im Verlage von Breitkopf & Härtel in Leipzig,,,,,,,,,
994334001,Afl,1788,Braun,Placidus,Notitia historico-litteraria de libris ab artis typographicae inventione usque ad annum MCCCCLXXVIII [P. 2.: ab annno MCCCCLXXX ad annum MD] impressis,1,,,,,,
994334079,Afl,1789,Braun,Placidus,Notitia historico-litteraria de libris ab artis typographicae inventione usque ad annum MCCCCLXXVIII [P. 2.: ab annno MCCCCLXXX ad annum MD] impressis,2.,,,,,,
99433561X,Aal,1829,"Briefe über Papierangelegenheiten, [adressiert an die Hofbuchhandlung Pierer, Altenburg]",,,,,,,,,
994338309,Aal,1723,"Illustrissimi et excellentissimi Ludovici Henrici, Comitis Castri-Briennij [Louis Henri de Loménie Comte de Brienne], Ludovici XIV, à Secretis, & ad Romam Legati, bibliothecae ...Catalogus",,,,,,,,,
994339283,Aal,1754,"Catalogue des livres provenans de la bibliothèque de feu M. [Claude Gros] de Boze, dont la vente fera indiquée par affiches",,,,,,,,,
994344708,Aal,1819,Bericht über die Erscheinung meines diesjährigen (1819) Verlags,,,,,,,,,
994344872,Afl,1795,Breitkopf,Johann Gottlob Immanuel,Bibliothecae Joh[ann] Gottl[ob] Imman[uel] Breitkopf nuper defuncti pars ... publica auctione ...,Pars 2.,"1799, 5. Aug. Lipsiae",,,,,
994345054,Aal,1820,"[Geschäftsrundschreiben, betr. das Conversations-Lexicon] von 1. Sept. 1820",,,,,,,,,
994346379,Afl,1784,Breitkopf,Johann Gottlob Immanuel,"Versuch, den Ursprung der Spielkarten, die Einführung des Leinenpapieres, und den Anfang der Holzschneidekunst in Europa zu erforschen",1.,Die Spielkarten u. d. Leinenpapier,,,,,
994346476,Aal,1820,Neuer und wirklich fertig gewordener Verlag der Buchhandlung Brockhaus in Leipzig im Jahre 1820,,,,,,,,,
994346557,Aal,1819,Verlags-Catalog von F. A. Brockhaus in Leipzig,(Bis zu Ende 1918) ; Wissenschaftl. geordnet.,,,,,,,,
994347057,Aal,1823,"[Gesamtprobe, Bruchstück, der] Schriftgießerei Breitkopf & Härtel",,,,,,,,,
994348851,Aal,1823,[Schriftprobe von Antiqua- und Kursivschriften der Schriftgießerei Heinrich Ludwig Brönner],,,,,,,,,
994366906,Afl,1820,Brunet,Jacques-Charles,Manuel du libraire et de l'amateur de livres,T. 1-4,,,,,,
994369271,Aal,1754,Bibliothecae Brückmannianae [Franz Ernst Brückmann] maxima pars die 7. Aprilis 1755 Wolfenbuttelae publica auctionis lege in aedibus beati possessoris distrahenda,,,,,,,,,
994374313,Aal,1757,"Optica christiana ... Leichenpredigt auf Johann Jacob Schöps, Buchhändler zu Zittau, [6.11.1757]",,,,,,,,,
994377584,Aal,1729,"Vorschrifft, deutsch und frantsösischer Lauff-Cantsley und Fractur-Schrifften auff die neuweste Manier der lehrbegierigen Jugend zu gutem",,,,,,,,,
994380194,Aal,1780,"Verzeichniß der von ... Herrn Buchholz nachgelassenen Sammlung von Kupferstichen, schwarzer Kunst, Holzschnitten und Handzeichnungen, welche den 13. Sept. ... verkauft werden sollen",,,,,,,,,
994385692,Aal,1830,Die @Bildung des Buchhändlers,,,,,,,,1044992719,Qd
994397321,Aal,1785,Die @Kunst des Buchbindens,,,,,,,,,
994401558,Aal,1796,Über Bücher - Formate,,,,,,,,,
994401868,Aal,1810,"[Muster von Al. Dessauer, bei Bewerbung um Concession eingereicht]",,,,,,,,,
994405227,Aal,1826,[Schriftproben],"[4] Bl. Fahnen mit Proben, die zum Teil in der Probe in-8° von 1826 enthalten sind, also evtl. Vorabzüge",,,,,,,,
994419074,Aal,1790,Pars bibliothecae Camperianae [bibliotheca Camperiana] sive Catalogus librorum maxima parte nitide campatorum quos dum in vivis erat ad usus privatus sibi collegerat vir clarissimus Petrus Camper ... quorum omnium publica fiet auctio Lugd. Bat. in aedibus Honcopianis ad diem 31. mensis Maji et seq. anni 1790,,,,,,,,,
994419546,Aal,1799,Notice d'un livre imprimé à Bamberg en CID CCCC LXII,,,,,,,,,
994425481,Aal,1666,Jobeum fidei symbolum ...,"[Leichenpredigt auf Job Wilhelm Fincelius, Schriftgießer u. Buchhändler zu Wittenberg, +2.1.1666]",,,,,,,,
994425775,Aal,1696,Der @Gerechten Unruhe und Beruhigung ...,,,,,,,,,
994427573,Aal,1582,"Capita pietatis et religionis Christianae, versibus Graecis comprehensa ad institutionem puerilem, cum interpretatione Latina ; Veri episcopi solicitudo et presbyterorum cura indicata de capite XX. Actor. Apost. Hypothekai Salomonis de Teutonicis versibus translatae in Graecos & Latinos, Aioachimo Camerario Pabergensi ; Preces Christianae expositae versibus heroicis à Ioanne Stigelio",,,,,,,,,
994442696,Aal,1784,"Catalogo delle stampe in rame, in legno ec. e delle varie qualità di carte privilegiate, Le quali si lavorano in Bassano presso la dita di Giuseppe Remondi e figli di Venezia",,,,,,,,,
994451687,Aal,1783,"Catalogus bonorum librorum ex omni doctrinarum genere, quorum auctio Alteburgi d. 19. Apr. A. O. R. 1784 initium capiet",,,,,,,,,
994452381,Aal,1787,"Catalogus librorum, physicam, historiam naturae, rem rusticam et inprimis scientiam medicam spectantium qui d. 25. Junii et seqq. anni 1787 auctionis lege in pharmacopaea Spielmanniana divendentur",,,,,,,,,
994457391,Aal,1526,"Il @modo d'imparare di scrivere lettera mercantescha et ectiam à far la inchoistro, et cognoscer la carta",Con el modo de temperare la penna,,,,,,,,
994459092,Aal,1598,Catalogus novus autumnalis 1598,"hoc est designatio omnium librorum, qui hoc semestri praeterito vel omnino noui forma, vel loco aut editionibus a prioribus diuersi, aut augmentati in lucem prodierunt ; Verzeichnis aller newer Bücher, so von Ostern biß auff gegenwertigen Herbst deß 1598 ; Jahrs, zum theil new, zum theil sonsten gebessert außgangen seind",,,,,,,,
994484127,Aal,1696,L' @origine de l'imprimerie de Paris,dissertation historique et critique,,,,,,,,
994485115,Aal,1732,"Charlatanerie der Buchhandlung, welche den Verfall derselben durch Pfuschereyen, Praenumerationes, Auctiones, Nachdrucken, Trödeleyen u.a.m. befördert",von zwey der Handlung Beflissenen unpartheyisch untersuchet,,,,,,,,
994492391,Aal,1830,Ceremonies des gages de bataille,,,,,,,,,
994504470,Aa,1794,Biographie Herrn Joh. Gottlob Immanuel Breitkopfs,ein Geschenk für seine Freunde,,,,,,,,
994504845,Aal,1588,"A @description and playne discourse of paper, and the whole benefits that paper brings, ...",,,,,,,,,
994511477,Aal,1811,Verzeichniß der hinterlassenen Bibliothek M. Karl Adolph Cäsars der prakt. Philosophie weil. ordentl. Prof. ... welche nebst einem Anhange von sehr vorzüglichen Werken der alten Literatur und anderen Wissenschaften ... mittwochs den 4ten Decbr. 1811 u. folgende Tage im Rothen Collegio öffentlich versteigert werden soll,,,,,,,,,
994519311,Aal,1810,"Kurze Uebersicht der naturhistorischen Bibliothek und des Naturalien-Kabinetts des Herrn Joseph Paul Edlen von Cobres ... welche mit Anfang des nächstkommenden 1811 Jahres auf freyer Hand vereinzelt, abgelassen werden",,,,,,,,,
994523548,Aal,1763,Kurzgefaßte historische Nachricht von der ehemaligen und gegenwärtigen Einrichtung der Königl. u. Churfürstl. Sächs. Bibliothek zu Dreßden,,,,,,,,,
994552335,Aal,1813,"Sténographie exacte, ou l'art d'écrire aussi vite qu'on parle, nouvelle méthode ...",,,,,,,,,
994564651,Aal,1781,"Wenn das itzt übliche, aus zerstossenen und zerstampften Haderlumpen verfertigte Papier in Ungarn aufgekommen sey?",,,,,,,,,
994577982,Aal,1825,[George] Crabbs [Universal] historical Dictionary,"[Nur Taf.], engraved by J[ohn] W[illiam] Cook",,,,,,,,
994578148,Afl,1570,Cresci,Giovanni Francesco,Il @perfetto scrittore,1,,,,,,
994578180,Afl,1570,Cresci,Giovanni Francesco,Il @perfetto scrittore,2,,,,,,
994582463,Afl,1797,,,"Bibliothecae viri experientissimi Friderici Ludovici Christiani Cropp, medicinae  Doctoris ... pars ...",P. 2.,"[Auktionskat., 21.8.1797]",,,,,
994672918,Aal,1791,Catalogus bibliothecae Io. Augusti Dathii [Johann August Dathe] ... auctione publica in Collegio rubro a die 21. Novembr. 1791 divendendae,Acc. app. librorum varii generis,,,,,,,,
994692595,Afl,1763,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,1.,Théologie,,,,,
994692625,Afl,1764,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,2/3.,Jurisprudence et des sciences et arts,,,,,
994692633,Afl,1765,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,4.,Belles lettres,,,,,
994692633,Afl,1765,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,T. 1,,,,,,
99469265X,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,5.,Histoire,,,,,
99469265X,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,T. 1,,,,,,
994692757,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,5.,Histoire,,,,,
994692757,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,T. 2,,,,,,
994692773,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,5.,Histoire,,,,,
994692773,Afl,1768,Bure,Guillaume François,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,T. 3,,,,,,
994698909,Aal,1819,Sistema di stenografia Italiana ovvero esposizione elementare e metodica dell'arte che rende la scrittura celere come il parlare con parecchie utili aggiunte,,,,,,,,,
994705581,Aal,1794,Observations on paper. marks,,,,,,,,,
994733445,Afl,1789,Maittaire,Michael,Annalium typographicorum Michaelis Maittaire supplementum,P. 1,,,,,,
994735200,Afl,1789,Maittaire,Michael,Annalium typographicorum Michaelis Maittaire supplementum,P. 2,,,,,,
994737572,Aal,1782,Wiens Buchdruckergeschicht bis MDLX,,,,,,,,,
99473784X,Afl,1782,Denis,Michael,Einleitung in die Bücherkunde,1.,Bibliographie,,,,,
994737874,Afl,1782,Denis,Michael,Einleitung in die Bücherkunde,2.,Literaturgeschichte,,,,,
994739397,Aal,1776,"Arte nueva de escribir, inventada por Pedro Diaz Morante, e ilustrada con muestras nuevas, y varios discursos conducentes al verdadero magiterio de primeras letras por Francisco Xavier de Santiago Palomares",[Gravo las muestras Francisco Assensio y Mejorada],,,,,,,,
99473994X,Aal,1740,"Die @Denckmahle der Gütte Gottes verwunderten bey dem feyerlichen Jubel-Feste, so wegen der vor dreyhundert Jahren erfundenen Buchdrucker-Kunst, in der königlichen böheimischen Haubt-Stadt Prag, Anno MDCCXL. den 30. Novembris celebriret wurde ; Die sämmtlichen allhiesigen Buchdrucker",,,,,,,,,
994740867,Afl,1814,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,1.,,,,,,
994740891,Afl,1814,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,2.,,,,,,
994740972,Afl,1814,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,3.,,,,,,
994741030,Afl,1815,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,4.,,,,,,
994741081,Afl,1822,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,5.,Aedes Althorpiae,,,,,
994741170,Afl,1821,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,[6.],Supplement to the Bibliotheca Spenceriana,,,,,
994741359,Afl,1823,Dibdin,Thomas Frognall,Bibliotheca Spenceriana,[7.],"A @descriptive catalogue of the books, printed in the fifteenth century, lately forming part of the library of the duke di Cassano Serra, and now the property of George John Earl Spencer",,,,,
994749554,Afl,1827,Dibdin,Thomas Frognall,An @introduction to the knowledge of rare and valuable editions of the Greek and Latin Classics,Vol. 1.,,,,,,
994749570,Afl,1827,Dibdin,Thomas Frognall,An @introduction to the knowledge of rare and valuable editions of the Greek and Latin Classics,Vol. 2.,,,,,,
994749651,Afl,1829,Dibdin,Thomas Frognall,A @bibliographical antiquarian and picturesque Tour in France and Germany,Vol. 1.,,,,,,
99474966X,Afl,1829,Dibdin,Thomas Frognall,A @bibliographical antiquarian and picturesque Tour in France and Germany,Vol. 2.,,,,,,
994749694,Afl,1829,Dibdin,Thomas Frognall,A @bibliographical antiquarian and picturesque Tour in France and Germany,Vol. 3.,,,,,,
994750447,Aal,1765,"Gravure, en taille-douce, en manière noire, manière de crayon, etc",Contenant 9 planches,,,,,,,,
994752121,Aal,1770,Marbreur de papier,,,,,,,,,
994753195,Aal,1770,Papeterie,contenant 14 planches,,,,,,,,
994754191,Aal,1770,Parcheminier,contenant 7 planches,,,,,,,,
994795947,Aal,1826,"Stanhope- und Columbia-Pressen von Christian Dingler, Mechanicus in Zweibrücken",[Werbetext],,,,,,,,
994801513,Aal,1615,Ein @Discurß von der Frankfurter Meße und ihrer unterschiedlichen Kauffleuten gut und böß,"den Guten zu Lob, den Bösen zur Warnung zur Meß verehrt",,,,,,,,
994819544,Aal,1637,Dokumente zum Verkauf der Blechmühle Greiz an Valentin Tischendorf am 1.5.1637,,,,,,,,,
994947631,Aal,1823,Historisch-antiquarische Untersuchungen über Aegypten oder die Inschrift von Rosette,,,,,,,,,
995004080,Aa,1816,"Verzeichnis einer ausgewaehlten Sammlung von spanischen, französischen, englischen ind italienischen Büchern, welche am 10. Februar 1817 in Hamburg öffentlich an den Meistbietenden verkauft werden sollen",,,,,,,,,
995044066,Aal,1764,"Die @Kunst, Karten zu machen",,,,,,,,,
995141177,Aal,1740,"Apollo olim Admeti regis tutela, inter Thessalia armenta, novennio exiguus, obscurus, inglorius, hodie inter nigellas Cadmi pecudes, rempe inter literarum, typique elementa magnus, illustris, immortalis, sive artium liberalium, rieutiarunque studium artis typographiue beneficio, tertio jam saeculo ... panegyri celebratum [oratore Joanne Wenceslas Dworzak de Boor]",,,,,,,,,
995171580,Aal,1715,"[Kalenderdruck-Privileg für] Bernhard Michael Müller, Buchdrukker u. Raths-Verwandter und mit ihme Christian Gottlieb Rößlin, Hof- und Cantzley-Buchdrucker allhier, sodann Johann Georg Cotta, Buchhändler zu Tübingen ...",,,,,,,,,
995208204,Afl,1825,Ebert,Friedrich Adolf,Die @Bildung des Bibliothekars,1.,,,,,,
99520828X,Afl,1825,Ebert,Friedrich Adolf,Die @Bildung des Bibliothekars,2.,Zur Handschriftenkunde. - Bd. 1,,,,,
995211213,Aal,1821,"Verzeichnis von christlichen Erbauungsbüchern, welche bei J. Leonhardt Ebner, ... zu verleihen sind",,,,,,,,,
995212716,Aal,1812,"Verzeichniß eines Theils der Bibliothek Hrn. Mag. Johann Georg Eck weiland der Poesie ordentl. Prof. u.s.w. welche, nebst einem Anhange von Büchern aus allen Wissenschaften, montags den 31. August 1812 u. folgende Tage ... im Rothen Collegio öffentlich versteigert werden soll",,,,,,,,,
995235325,Aal,1744,Die @Buchdruckerkunst als die edelste Erfindung neuerer Zeiten ...,[Gedicht anl. d. Aufnahme v.] Heinrich Dumke u. Samuel Konrad [in die Zunft],,,,,,,,
995277117,Aal,1794,Catalogus bibliothecae viri illustrissimi atque excellentissimi Friderici Hern L. B. ab Einsiedel ... auctione publica vendendae Altenburgi a die 11 mensis Maii 1795,,,,,,,,,
995281173,Aal,1739,"Ehren-Gedichte auf die Edle freye Kunst-Buchdruckerey, und Deren Ursprung, Fortgang und Nutzbarkeit, wessen sich deren Anverwandten, für andern Künsten, mit Grund der Wahrheit zu rühmen haben; mit poetischer Feder entworffen",,,,,,,,,
995290016,Aal,1740,Relation vom Wittenbergischen Buchdrucker-Jubiläo 1740,"Nebst einer historischen Nachricht von allen Wittenbergischen Buchdruckern, welche, seit Erfindung d. Buchdrucker-Kunst, sonderl. z. Zeit d. Reformation Lutheri, allhier Drukkereyen gehabt haben",,,,,,,1044992719,Qd
995360219,Aal,1768,"Épreuve de caractéres, qui se fondent dans la Nouvelle Fonderie de Lettres de J. Enschedé à Harlem",,,,,,,,,
995440433,Aal,1782,Catalogus librorum Jo[hann] Augusti Ernesti,28. Okt. 1782 in collegio rubro divendendorum ; [Auktionskat.],,,,,,,,
995492824,Aal,1777,"Verzeichniß des Vorraths von Büchern, physikalischen und mathematischen Instrumenten auch Naturalien, weyl. Herrn Professor J[ohann] C[hristian] P[olykarp] Erxleben, welche zu Göttingen am 11ten May 1778 u. den folgenden Tagen öffentlich verauctionirt werden sollen",,,,,,,,,
995497567,Aal,1651,"Christliche Brunnen-Predigt ... [Leichenpredigt auf Philibert Brunn, Buchführer zu Tübingen, +13.2.1651]",,,,,,,,,
995519722,Aal,1796,"Catalogo ragionato de' libri stampati in Vicenza, a suo territorio nel secolo XV","Con un' appendice de' libri de' Vicentini, o spettanti a Vicenza, che in quel secolo si stamparono altrove",,,,,,,,
995568987,Aal,1791,"Verzeichniß der von dem verstorbenen Königlichen Ober-Bergrath Herrn Johann Jakob Ferber hinterlassenen Büchersammlung, welche mit Anfang der vollen Woche nach Ostern dieses Jahres ... verkauft werden soll",,,,,,,,,
995603952,Aal,1779,"Verzeichniß derer von dem verstorbenen Doctore Medicinae und Creyß-Physico Feldmann zu Neu=Ruppin nachgelassenen ... Büchern und Manuscripten, wie auch einer starken Sammlung von Dissertationen und Land=Charten, welche entweder im ganzen verkauft u. dazu ... bis zum 1ten Januarii1 1780 die Gebote angenommen werden sollen ...",,,,,,,,,
995609519,Aal,1677,Gottes heylbringende Drucker-Kunst ...,"[Leichenpredigt auf Christoph Zipper, Buchdrucker zu Görlitz, gestorben 2. 10. 1677]",,,,,,,,
995613419,Aal,1740,Das @dritte Jubilaeum einer löblichen Buchdrucher-Kunst,,,,,,,,,
995719381,Afl,1793,,,Catalogus codicum saeculo XV. impressorum qui in publica Bibliotheca Magliabechiana Florentiae adservantur,1,,,,,,
995719454,Afl,1794,,,Catalogus codicum saeculo XV. impressorum qui in publica Bibliotheca Magliabechiana Florentiae adservantur,2,,,,,,
995719519,Afl,1795,,,Catalogus codicum saeculo XV. impressorum qui in publica Bibliotheca Magliabechiana Florentiae adservantur,3,,,,,,
995725683,Aal,1729,"Gedächtniß-Rede bey dem seligen Abschiede ... [Leichenpredigt auf Heinrich Julius Elers, Inspektor d. Waisenhausbuchhandlung zu Halle, gestorben 13.9.1728]",,,,,,,,,
995725705,Afl,1784,Francke,Heinrich Gottlieb,Catalogus librorum Henr[ici] Gottlieb Franckii philos. et iuris utriusque doctoris ... in Academia Lipsiensi prof. publ. ord. ... [Versteig. ab 18.7.1785 im Roten Colleg zu Leipzig],1.,Historia Germaniae generalis et specialis,,,,,
995725713,Afl,1784,Francke,Heinrich Gottlieb,Catalogus librorum Henr[ici] Gottlieb Franckii philos. et iuris utriusque doctoris ... in Academia Lipsiensi prof. publ. ord. ... [Versteig. ab 18.7.1785 im Roten Colleg zu Leipzig],2.,"Historia universalis, ius naturae et gentium ...",,,,,
995725721,Afl,1784,Francke,Heinrich Gottlieb,Catalogus librorum Henr[ici] Gottlieb Franckii philos. et iuris utriusque doctoris ... in Academia Lipsiensi prof. publ. ord. ... [Versteig. ab 18.7.1785 im Roten Colleg zu Leipzig],3.,"Historia ecclesiastica, theologia [u. histor. Hilfswissenschaften,] ... philologia, philosophia ...",,,,,
995725764,Afl,1750,Francke,Johann Michael,Catalogus Bibliothecae Bunavianae [des Heinrich Graf von Bünau],1.,Auctores antiquos ... exhibens,,,,,
995725772,Afl,1753,Francke,Johann Michael,Catalogus Bibliothecae Bunavianae [des Heinrich Graf von Bünau],2.,Historiam universalem ... exhibens,,,,,
995725780,Afl,1755,Francke,Johann Michael,Catalogus Bibliothecae Bunavianae [des Heinrich Graf von Bünau],3.,Scriptores historiae ecclesiasticae exhibens,,,,,
995771839,Aal,1742,Bibliotheca Meibomiana hoc est Henrici Meibomii medici ac polyhistoris ... supellex libraria ... conspicua a Io[anno] Nicolao Frobesio,... Accedit De recte ordinanda bibliotheca prolusio philosophica cum indice auctorum alphabetico ; [Versteigerung] 28.3.1742,,,,,,,,
995772142,Aal,1742,De recte ordinanda bibliotheca prolusio philosophica,[De optima libros aut bibliothecam ordinandi ratione dissertatio],,,,,,,,
995774315,Aal,1798,"A @Specimen of printing types by Fry, Steele, and Co","Letter founders to the Prince of Wales, Type - Street",,,,,,,,
995776016,Aal,1785,A @Specimen of printing types,,,,,,,,,
995778949,Afl,1771,Fuchs,Joseph,Alte Geschichte von Mainz,1.,Von Erbauung d. alten Vestung Maguntiacum bis zu d. Zeiten d. Trajanus,,,,,
995779422,Aal,1735,"Bibliotheca Fuchsiana, sive catalogus librorum ... Pauli liber baronis de Fuchs ... quorum auctio publica Regiomonti Borussorum in aedibus instituetur ... anno 1735",[Auktionskatalog],,,,,,,,
995784043,Afl,1752,Freitag,Friedrich Gotthilf,Adparatus litterarius ubi libri partim antiqui partim rari recensentur,1,,,,,,
995784698,Afl,1752,Freitag,Friedrich Gotthilf,Adparatus litterarius ubi libri partim antiqui partim rari recensentur,2,,,,,,
995784736,Afl,1752,Freitag,Friedrich Gotthilf,Adparatus litterarius ubi libri partim antiqui partim rari recensentur,3,,,,,,
995808716,Aal,1721,"Friedens-Tractat, zwischen Ihro Majest. Majest. [Friedrich IV.] dem König zu Dännemarck und Norwegen und [Carl XII.] dem König u. der Crone von Schweden geschlossen zu Friedrichsburg den 3. Julii und ratificirt den 23. besagtem Monats Ao. 1720",Samt der darüber errichteten Erklährungs-Acte ; Nach dem zu Copenhagen gedruckten Exemplar,,,,,,,,
99580897X,Aal,1816,Geschichte der nach Rom entführten Heidelberger Bibliothek,,,,,,,,,
995810036,Aal,1765,"Verordnung des Herrn Friedrichs, Landgrafen zu Hessen, Fürsten zu ... wie es in Fürstenthümern u. Landen mit dem gestempelten Papier ... hinfüro gehalten werden solle",,,,,,,,,
995812764,Aal,1553,"Ein @nutzlich und wolgegrundt Formular, manncherley schöner Schriefften, als teutscher, lateinischer, griechischer unnd hebray͏̈scher Buchstaben, sampt Unterrichtung, wie ein y͏̈ede gebraucht und gelernt soll werden",,,,,,,,,
995817464,Aal,1747,"Edict, wie es zur Aufnahme der einländischen Papier-Mühlen mit den Lumpen gehalten werden soll","De dato Berlin, den 15. Februarii 1747",,,,,,,,
995819394,Aal,1777,"Erneuertes und geschäftes Edict daß hinführo zum Besten der einländischen Papier-Mühlen, weder Lumpen, noch Papier-Mühlen, weder Lumpen, noch Papier-Späne, Abschnitzel von Pergament und andern Häuten, Schaaf-Füsse und andere zum Leimmachen erforderliche Materialien bey der hierinnen festgesetzten Strafe, weiter aus dem Lande geführet und debitiret werden sollen","De dato Berlin, den 16. October 1777",,,,,,,,
995821380,Aal,1747,"Edict, wie es zur Aufnahme der einländischen Papier-Mühlen mit den Lumpen gehalten werden soll","De dato Berlin, den 15. Februarii 1747",,,,,,,,
995829683,Aal,1766,"Erneuertes und bestimmteres Stempel- und Carten-Edict de Dato Berlin, den 13ten May 1766",,,,,,,,,
995833257,Aal,1710,Stempel-Pappier,[[Stempelpapierordnung] gegeben zu Dreßden den 23. December 1710],,,,,,,,
995834881,Aal,1796,"Wir Friedrich Karl Joseph ... zu Mainz Erzbischof, des Hl. Röm. Reichs ... Erzkanzler u. Kurfürst ... haben ... wahrgenommen ... der Gebrauch des gestempelten Papiers ...",,,,,,,,,
995875693,Aal,1745,Épreuve des caractères de la fonderie de Nicolas Gando,,,,,,,,,
995881065,Aal,1812,"Schriftproben von J. C. Gantz, Schriftgießer in Jena",,,,,,,,,
995953945,Afl,1752,,,Siegm. Jac. Baumgartens Nachrichten von merkwürdigen Büchern,Bd. 12.,"Vollständige Register einschl. der ""Nachrichten von einer Hallischen Bibliothek""",,,,,
995955999,Aal,1797,Catalogus bibliothecae I. C. Gehleri [Johann Karl Gehler] med. et phil. Doctoris ... cum indice librorum aliorum in vaporario Collegii rubri a. d. 19. Mart. 1798 auctionis lege distribuendorum,,,,,,,,,
995989141,Aal,1785,Nachrichten von den in der Regensburgischen Stadtbibliothek befindlichen merkwürdigen und seltenen Büchern aus dem fünfzehenden Jahrhundert,,,,,,,,,
995995621,Aal,1780,"General-Nachweisung, wieviel Papiermühlen in den umstehend benannten Kriegs-und Domainen-Cammer-Bezirken vorhanden sind, mit wieviel Bütten jede arbeitet, wieviel Ballen Papier und von welchen Sorten jährlich verfertiget werden",,,,,,,,,
996011420,Aal,1787,"Original letters, written during the Reigns of Henry VI, Edward IV. and Richard III.",,,,,,,,,
