idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
1001163028,Afl,1823,Schiller,Friedrich,Friedrichs von Schiller sämmtliche Werke,Suppl. 2.,Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,
1001163362,Afl,1823,Schiller,Friedrich,Friedrichs von Schiller sämmtliche Werke,Suppl. 3.,Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,
1001163419,Afl,1823,Schiller,Friedrich,Friedrichs von Schiller sämmtliche Werke,Suppl. 4.,Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,
1001163605,Afl,1823,Schiller,Friedrich,Friedrichs von Schiller sämmtliche Werke,Suppl. 5.,Geschichte des dreißigjährigen Krieges,,,,,
1001163656,Afl,1823,Schiller,Friedrich,Friedrichs von Schiller sämmtliche Werke,Suppl. 6.,Geschichte des dreißigjährigen Krieges,,,,,
1001163834,Aal,1830,Friedrichʹs von Schiller Sämmtliche Werke,,,,,,,,,
100116511X,Aal,1817,Talhofer,ein Beitr. zur Literatur d. gerichtlichen Zweykaempfe im Mittelalter ; Mit 6 Taf. in Steindruck,,,,,,,,
1001198441,Aal,1829,La @Corbeille de fleurs,histoire dédiée à la jeunesse,,,,,,,,
1001198654,Aal,1830,Der @gute Fridolin und der böse Dietrich,eine lehrreiche Geschichte f. Aeltern u. Kinder ; mit einem Titelkupfer,,,,,,,,
1001198697,Aal,1818,Die @Ostereyer,eine Erzählung zum Ostergeschenke für Kinder,,,,,,,,
1001299736,Aal,1824,Eugenie,eine Unterhaltungsschrift f. d. erwachsene weibliche Jugend,,,,,,,,
100130991X,Afl,1810,Schreiber,Johann Wilhelm Heinrich Leonhardt,"Neues Bilder-Allerley aus dem Gebiete des Guten, Wahren, Nützlichen und Schönen und Unterhaltenden für Kinder beyder Geschlechte",4,,,,,,
1001376099,Aal,1830,"Die @karolinische Zeit, oder der äußere Zustand und die Sitten und Gebräuche Prags und Böhmens überhaupt, vor und insbesondere während der Regierung Kaiser Karl des IV ...",mit 3 Kupfertaf.,,,,,,,,
1001376498,Aal,1813,Die @Episteln und Evangelien auf alle Sonn- und Festtage des ganzen Jahres,Ingleichen die Geschichte des Leidens ... Jesu Christi ...,,,,,,,,
1001411250,Aal,1823,Lehrbuch der Naturgeschichte für den ersten Unterricht,,,,,,,,,
1001417038,Aal,1827,"Neu eingerichtetes Ebersdorfer Schul-Büchlein, darin die Jugend zur Erlernung der Buchstaben, des Buchstabirens u. Lesens ... auch zum Rechtschreiben u. Lesens ... auch zum Rechtschreiben u. Rechnen einige Anleitung findet",,,,,,,,,
1001420837,Aal,1814,Die @heiligen Schriften des Neuen Testaments in hundert biblischen Kupfern dargestellt,,,,,,,,,
1001432940,Aal,1820,Die @bezauberte Rose,Romant. Gedicht in 3 Gesängen,,,,,,,,
1001433378,Aal,1824,Die @bezauberte Rose,Romant. Gedicht in 3 Gesängen,,,,,,,,
1001453700,Afl,1825,Scott,Walter,Sämmtliche Werke  v. Walter Scott,1 - 3.,Die Braut von Lammermoor,,,,,
1001453700,Afl,1825,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 1 - 3,,,,,,
1001453751,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,4 - 6,Erzählungen von den Kreuzfahren,,,,,
1001453751,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 1 - 3,,,,,,
1001453824,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,7 - 9,Erzählungen von den Kreuzfahrern,,,,,
1001453824,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,4 - 6,,,,,,
1001453840,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,10 - 11,St. Ronans Brunnen,,,,,
1001453840,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 1 - 2,,,,,,
1001453875,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,12 - 13,St. Ronans Brunnen,,,,,
1001453875,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 3 - 4,,,,,,
1001453921,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,14 - 15,,,,,,
1001453921,Afl,1826,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 1 - 2,,,,,,
1001453964,Afl,1827,Scott,Walter,Sämmtliche Werke  v. Walter Scott,23 - 24,Quentin Durward,,,,,
1001453964,Afl,1827,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 1 - 2,,,,,,
1001454014,Afl,1827,Scott,Walter,Sämmtliche Werke  v. Walter Scott,25 - 27,Quentin Durward,,,,,
1001454014,Afl,1827,Scott,Walter,Sämmtliche Werke  v. Walter Scott,T. 3 - 5,,,,,,
1001456734,Afl,1823,Scott,Walter,Walter Scott's Romane,6.,Der schwarze Zwerg,,,,,
1001456750,Afl,1823,Scott,Walter,Walter Scott's Romane,7.,Der schwarze Zwerg,,,,,
1001456831,Afl,1822,Scott,Walter,Walter Scott's Romane,8.,Ivanhoe,,,,,
1001456882,Afl,1822,Scott,Walter,Walter Scott's Romane,9.,Ivanhoe,,,,,
1001456939,Afl,1822,Scott,Walter,Walter Scott's Romane,10.,Ivanhoe,,,,,
1001457021,Afl,1822,Scott,Walter,Walter Scott's Romane,11.,Ivanhoe,,,,,
1001457250,Afl,1822,Scott,Walter,Walter Scott's Romane,12.,Der Seeräuber,,,,,
1001457390,Afl,1822,Scott,Walter,Walter Scott's Romane,13.,Der Seeräuber,,,,,
1001457498,Afl,1822,Scott,Walter,Walter Scott's Romane,14.,Der Seeräuber,,,,,
100145751X,Afl,1822,Scott,Walter,Walter Scott's Romane,15.,Der Seeräuber,,,,,
1001457536,Afl,1822,Scott,Walter,Walter Scott's Romane,16.,Der Seeräuber,,,,,
1001457668,Afl,1823,Scott,Walter,Walter Scott's Romane,17.,"Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,
1001457919,Afl,1823,Scott,Walter,Walter Scott's Romane,18.,"Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,
1001457927,Afl,1823,Scott,Walter,Walter Scott's Romane,19.,"Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,
1001457935,Afl,1823,Scott,Walter,Walter Scott's Romane,20.,"Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,
100145796X,Afl,1823,Scott,Walter,Walter Scott's Romane,21.,"Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,
1001458184,Afl,1823,Scott,Walter,Walter Scott's Romane,22.,Das Kloster,,,,,
1001458192,Afl,1823,Scott,Walter,Walter Scott's Romane,23.,Das Kloster,,,,,
1001458222,Afl,1823,Scott,Walter,Walter Scott's Romane,24.,Das Kloster,,,,,
1001458265,Afl,1824,Scott,Walter,Walter Scott's Romane,25.,Das Kloster,,,,,
1001458508,Afl,1823,Scott,Walter,Walter Scott's Romane,26.,"Der Abt, eine Fortsetzung des Klosters",,,,,
1001458621,Afl,1823,Scott,Walter,Walter Scott's Romane,27.,"Der Abt, eine Fortsetzung des Klosters",,,,,
1001458656,Afl,1823,Scott,Walter,Walter Scott's Romane,28.,"Der Abt, eine Fortsetzung des Klosters",,,,,
1001458699,Afl,1823,Scott,Walter,Walter Scott's Romane,29.,"Der Abt, eine Fortsetzung der Klosters",,,,,
100145880X,Afl,1823,Scott,Walter,Walter Scott's Romane,30.,Waverley oder,,,,,
1001458915,Afl,1823,Scott,Walter,Walter Scott's Romane,31.,Waverley oder,,,,,
100145894X,Afl,1823,Scott,Walter,Walter Scott's Romane,32.,Waverley oder,,,,,
1001458966,Afl,1823,Scott,Walter,Walter Scott's Romane,33.,Waverley oder,,,,,
1001459105,Afl,1823,Scott,Walter,Walter Scott's Romane,34.,Die Presbyterianer,,,,,
100145913X,Afl,1823,Scott,Walter,Walter Scott's Romane,35.,Die Presbyterianer,,,,,
1001459172,Afl,1823,Scott,Walter,Walter Scott's Romane,36.,Die Presbyterianer,,,,,
1001459229,Afl,1823,Scott,Walter,Walter Scott's Romane,37.,Die Presbyterianer,,,,,
1001459318,Afl,1823,Scott,Walter,Walter Scott's Romane,38.,Der Alterthümler,,,,,
1001459423,Afl,1823,Scott,Walter,Walter Scott's Romane,39.,Der Alterthümer,,,,,
1001459512,Afl,1823,Scott,Walter,Walter Scott's Romane,40.,Der Alterthümer,,,,,
1001459636,Afl,1823,Scott,Walter,Walter Scott's Romane,41.,Der Alterthümer,,,,,
1001459695,Afl,1823,Scott,Walter,Walter Scott's Romane,42.,Robin der Rothe,,,,,
1001459830,Afl,1823,Scott,Walter,Walter Scott's Romane,43.,Robin der Rothe,,,,,
1001460006,Afl,1823,Scott,Walter,Walter Scott's Romane,44.,Robin der Rothe,,,,,
1001460022,Afl,1823,Scott,Walter,Walter Scott's Romane,45.,Robin der Rothe,,,,,
1001460138,Afl,1823,Scott,Walter,Walter Scott's Romane,46.,Legende von Montrose und seinen Gefährten,,,,,
1001460154,Afl,1823,Scott,Walter,Walter Scott's Romane,47.,Legende von Montrose und seinen Gefährten,,,,,
1001463234,Afl,1823,Scott,Walter,Walter Scott's Romane,48.,Kenilworth,,,,,
1001463439,Afl,1823,Scott,Walter,Walter Scott's Romane,49.,Kenilworth,,,,,
1001464044,Afl,1823,Scott,Walter,Walter Scott's Romane,50.,Kenilworth,,,,,
100146429X,Afl,1823,Scott,Walter,Walter Scott's Romane,51.,Kenilworth,,,,,
1001464370,Afl,1824,Scott,Walter,Walter Scott's Romane,52.,Nigels Schicksale,,,,,
1001464702,Afl,1824,Scott,Walter,Walter Scott's Romane,53.,Nigels Schicksale,,,,,
1001464761,Afl,1824,Scott,Walter,Walter Scott's Romane,54.,Nigels Schicksale,,,,,
1001464885,Afl,1824,Scott,Walter,Walter Scott's Romane,55.,Nigels Schicksale,,,,,
1001465040,Afl,1824,Scott,Walter,Walter Scott's Romane,56.,Die Braut,,,,,
1001465083,Afl,1824,Scott,Walter,Walter Scott's Romane,57.,Die Braut,,,,,
1001465113,Afl,1824,Scott,Walter,Walter Scott's Romane,58.,Die Braut,,,,,
1001465288,Afl,1824,Scott,Walter,Walter Scott's Romane,59.,Quentin Durward,,,,,
1001465474,Afl,1824,Scott,Walter,Walter Scott's Romane,60.,Quentin Durward,,,,,
1001465687,Afl,1824,Scott,Walter,Walter Scott's Romane,61.,Quentin Durward,,,,,
1001465768,Afl,1824,Scott,Walter,Walter Scott's Romane,62.,Quentin Durward,,,,,
1001465814,Afl,1824,Scott,Walter,Walter Scott's Romane,63.,Quentin Durward,,,,,
1001465903,Afl,1828,Scott,Walter,Walter Scott's Romane,90.,Die Chronik von Canongate,,,,,
1001465989,Afl,1828,Scott,Walter,Walter Scott's Romane,91.,Die Chronik von Canongate,,,,,
1001466004,Afl,1828,Scott,Walter,Walter Scott's Romane,92.,Die Chronik von Canongate,,,,,
1001466039,Aal,1828,Lese- und Lehrbuch für den Bedarf der Volksschulen,,,,,,,,,
1001466152,Afl,1828,Scott,Walter,Walter Scott's Romane,93.,Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,
1001466659,Afl,1828,Scott,Walter,Walter Scott's Romane,94.,Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,
1001466683,Afl,1828,Scott,Walter,Walter Scott's Romane,95.,Erzählungen eines Großvaters aus der schottischen Geschichte,,,,,
1001469046,Afl,1827,Scott,Walter,Walter Scott's Romane,64.,Peveril,,,,,
1001469070,Afl,1827,Scott,Walter,Walter Scott's Romane,65.,Peveril,,,,,
1001469186,Afl,1827,Scott,Walter,Walter Scott's Romane,66.,Peveril,,,,,
1001469216,Afl,1827,Scott,Walter,Walter Scott's Romane,67.,Peveril,,,,,
1001469232,Afl,1827,Scott,Walter,Walter Scott's Romane,68.,Peveril,,,,,
1001469348,Afl,1827,Scott,Walter,Walter Scott's Romane,54.,Nigels Schicksale,,,,,
1001469429,Afl,1827,Scott,Walter,Walter Scott's Romane,55.,Nigels Schicksale,,,,,
1001469534,Afl,1828,Scott,Walter,Walter Scott's Romane,73.,Redgauntlet,,,,,
1001469801,Afl,1828,Scott,Walter,Walter Scott's Romane,75.,Redgauntlet,,,,,
1001469844,Afl,1828,Scott,Walter,Walter Scott's Romane,76.,Redgauntlet,,,,,
1001470001,Afl,1829,Scott,Walter,Walter Scott's Romane,96.,Chronik von Canongate,,,,,
1001470176,Afl,1829,Scott,Walter,Walter Scott's Romane,97.,Chronik von Canongate,,,,,
1001470435,Afl,1829,Scott,Walter,Walter Scott's Romane,98.,Chronik von Canongate,,,,,
1001470486,Afl,1829,Scott,Walter,Walter Scott's Romane,99.,Chronik von Canongate,,,,,
1001471075,Afl,1829,Scott,Walter,Walter Scott's Romane,100.,Erzählungen eines Großvaters,,,,,
1001471113,Afl,1829,Scott,Walter,Walter Scott's Romane,101.,Erzählungen eines Großvaters,,,,,
1001471717,Afl,1829,Scott,Walter,Walter Scott's Romane,102.,Erzählungen eines Großvaters,,,,,
1001471741,Afl,1829,Scott,Walter,Walter Scott's Romane,103.,Erzählungen eines Großvaters,,,,,
1001472322,Afl,1826,Scott,Walter,Walter Scott's Biographische Werke,1.,Die Romandichter,,,,,
1001472438,Afl,1826,Scott,Walter,Walter Scott's Biographische Werke,2.,Die Romandichter,,,,,
1001472624,Afl,1826,Scott,Walter,Walter Scott's Biographische Werke,3.,Die Romandichter,,,,,
1001473019,Afl,1826,Scott,Walter,Walter Scott's Poetische Werke,8.,Histor. u. romant. Balladen d. schottischen Gränglande,,,,,
1001473175,Afl,1826,Scott,Walter,Walter Scott's Poetische Werke,9.,Histor. u. romant. Balladen d. schottischen Gränglande,,,,,
100147337X,Afl,1827,Scott,Walter,Walter Scott's Poetische Werke,15.,Marmion,,,,,
100147371X,Afl,1827,Scott,Walter,Walter Scott's Poetische Werke,16.,Marmion,,,,,
1001473884,Afl,1828,Scott,Walter,Walter Scott's Poetische Werke,17.,Der Herr der Inseln,,,,,
1001474007,Afl,1828,Scott,Walter,Walter Scott's Poetische Werke,18.,Der Herr der Inseln,,,,,
1001474953,Afl,1830,Scott,Walter,Die @Geschichte von Schottland,3,,,,,,
1001475011,Afl,1830,Scott,Walter,Die @Geschichte von Schottland,4,,,,,,
1001475127,Afl,1830,Scott,Walter,Die @Geschichte von Schottland,6,,,,,,
1001475798,Afl,1824,Scott,Walter,Das @Lied des letzten Minstrels,1,,,,,,
1001475887,Afl,1824,Scott,Walter,Das @Lied des letzten Minstrels,2,,,,,,
100148715X,Aal,1822,Io[anni] Secundi [eingentl. Jan Nicolai Everaerts] Sylvae deambulaturis patefactae a Car[ole] Poppone Froebel,,,,,,,,,
1001505220,Afl,1818,Seida und Landensberg,Franz Eugen Joseph Anton,Denkbuch der Franzoesischen Revolution ...,1.,28. April 1789 - 21. Jan. 1793,,,,,
1001505301,Afl,1819,Seida und Landensberg,Franz Eugen Joseph Anton,Denkbuch der Franzoesischen Revolution ...,2.,21. Jan. 1793 - 9. Nov. 1799,,,,,
1001509307,Aal,1830,Der @Resedastrauß,2 Erzählgn,,,,,,,,
1001521099,Aal,1830,"Luise oder was ein Mädchen durch Sittsamkeit, Selbstprüfung u. Fleiß werden kann",eine Festgabe f. jünge Frauenzimmer ; nebst 3 Kupf. [vielm. Lithogr.],,,,,,,,
100152263X,Aal,1817,The @Costume of the Netherlands displayed in thirty coloured engravings after drawings from nature,,,,,,,,,
1001532554,Aal,1810,Gedichte,,,,,,,,,
1001564561,Aal,1820,Macbeth,A tragedy in 5 acts,,,,,,,,
1001564863,Afl,1810,,,Neueste Länder- und Völkerkunde,8.,Afrika,,,,,
1001564863,Afl,1810,,,Neueste Länder- und Völkerkunde,Bd. 1,,,,,,
1001564936,Afl,1811,,,Neueste Länder- und Völkerkunde,9.,Afrika,,,,,
1001565088,Afl,1812,,,Neueste Länder- und Völkerkunde,10.,Asien,,,,,
1001565088,Afl,1812,,,Neueste Länder- und Völkerkunde,Bd. 1,,,,,,
1001565177,Afl,1812,,,Neueste Länder- und Völkerkunde,11.,Asien,,,,,
1001565177,Afl,1812,,,Neueste Länder- und Völkerkunde,Bd. 2,,,,,,
1001565207,Afl,1813,,,Neueste Länder- und Völkerkunde,13.,Baiern,,,,,
1001565290,Afl,1813,,,Neueste Länder- und Völkerkunde,14.,Türkey,,,,,
100157768X,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,7.,Der heilige Drei Königs Abend,,,,,
1001577795,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,8.,Das Wintermährchen,,,,,
1001577841,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,9.,Julius Cäsar,,,,,
1001577876,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,10.,König Lear,,,,,
1001577930,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,11.,Macbeth,,,,,
100157799X,Afl,1825,Shakespeare,William,Shakespearʹs dramatische Werke,12.,Coriolan. Troilus und Kressida,,,,,
1001578058,Afl,1826,Shakespeare,William,Shakespearʹs dramatische Werke,15.,König Heinrich der Fünfte,,,,,
1001578058,Afl,1826,Shakespeare,William,Shakespearʹs dramatische Werke,Th. 1,,,,,,
1001578090,Afl,1826,Shakespeare,William,Shakespearʹs dramatische Werke,16.,König Heinrich der Sechte,,,,,
1001578090,Afl,1826,Shakespeare,William,Shakespearʹs dramatische Werke,Th. 2.,,,,,,
1001578090,Afl,1826,Shakespeare,William,Shakespearʹs dramatische Werke,Th. 3,,,,,,
1001578309,Afl,1825,Shakespeare,William,Shakspeareʹs dramatische Werke,1/2,,,,,,
100157835X,Afl,1830,Shakespeare,William,Shakspeareʹs dramatische Werke,3/4,,,,,,
1001579224,Afl,1821,Shakespeare,William,Shakspeareʹs Genius,1,,,,,,
1001584112,Aal,1821,Timon von Athen,,,,,,,,,
1001602250,Afl,1819,,,Neueste Länder- und Völkerkunde,15.,America,,,,,
1001602250,Afl,1819,,,Neueste Länder- und Völkerkunde,Bd. 1,,,,,,
1001602307,Afl,1816,,,Neueste Länder- und Völkerkunde,16.,Australien,,,,,
1001602374,Afl,1823,,,Neueste Länder- und Völkerkunde,18.,Oesterreich,,,,,
1001602412,Afl,1818,,,Neueste Länder- und Völkerkunde,Erg. Bd.,,,,,,
1001607171,Aal,1825,Kleiner Catechismus,,,,,,,,,
100165160X,Aal,1827,Martin Luthers kleiner Catechismus und christliche Fragstücke,Sammt angehängten Gebeten f. d. Schul-Jugend,,,,,,,,
1001666631,Aal,1826,"Hortus gramineus Woburnensis [dt.] oder Versuche über d. Ertrag u. d. Nahrungskräfte versuche Gräser u. a. Pflanzen, ... veranstaltet durch Johann von Bedford",mit vielen Abb. ... sammt Angaben ...,,,,,,,,
1001726200,Aal,1821,Gemälde aus der Wirklichkeit alter und neuerer Zeiten nebst verschiedenen Gedichten und einigen besondern Denkwurdigkeiten,mit 3 lythogr. Bildern,,,,,,,,
1001753798,Aal,1816,Souvenir,[Nebst] Calendrier portatif [pour] 1817,,,,,,,,
1001781538,Aal,1825,Jessonda,Große Oper in 3 Aufz. von [Eduard Heinrich] Gehe ; in Musik gesetzt,,,,,,,,
1001872436,Afl,1827,Starke,Gotthelf Wilhelm Christoph,Gemählde aus dem häuslichen Leben und Erzählungen,1.,,,,,,
1001872452,Afl,1827,Starke,Gotthelf Wilhelm Christoph,Gemählde aus dem häuslichen Leben und Erzählungen,2.,,,,,,
1001872479,Afl,1827,Starke,Gotthelf Wilhelm Christoph,Gemählde aus dem häuslichen Leben und Erzählungen,3.,,,,,,
1001872487,Afl,1827,Starke,Gotthelf Wilhelm Christoph,Gemählde aus dem häuslichen Leben und Erzählungen,4.,,,,,,
1001872495,Afl,1827,Starke,Gotthelf Wilhelm Christoph,Gemählde aus dem häuslichen Leben und Erzählungen,5.,,,,,,
1001911199,Aal,1829,"Statuti dellʹ Accademia deʹ Rinvigoriti della città di Cento, riformati di nuovo lʹanno MDCCCXXIX, essendo principe della detta accademia ... Carlo Facchini",,,,,,,,,
1001937872,Aal,1819,"Handbuch der Geographie und Statistik des preußischen Staats, nach seinen neuesten Bestimmungen",,,,,,,,,
1001938429,Afl,1820,Stein,Christian Gottfried Daniel,Handbuch der Naturgeschichte für die gebildeten Stände,1.,,,,,,
1001938518,Afl,1820,Stein,Christian Gottfried Daniel,Handbuch der Naturgeschichte für die gebildeten Stände,2.,,,,,,
1001951697,Afl,1818,Sterne,Laurence,Oeuvres complètes,1,,,,,,
1001951735,Afl,1818,Sterne,Laurence,Oeuvres complètes,2,,,,,,
1001951751,Afl,1818,Sterne,Laurence,Oeuvres complètes,3,,,,,,
1001951786,Afl,1818,Sterne,Laurence,Oeuvres complètes,4,,,,,,
1001952057,Aal,1825,Yorickʹs empfindsame Reise durch Frankreich und Italien,,,,,,,,,
1002025370,Aal,1830,Anthologie aus den Werken Christian's Grafen zu Stolberg,,,,,,,,,
1002026318,Aal,1815,Vaterländische Gedichte,,,,,,,,,
1002084105,Afl,1815,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,V.,Die Insecten,,,,,
1002084105,Afl,1815,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,3.,,,,,,
1002084172,Afl,1818,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,V.,Die Insecten,,,,,
1002084172,Afl,1818,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,4,,,,,,
1002084229,Afl,1825,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,V.,Die Insecten,,,,,
1002084229,Afl,1825,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,6,,,,,,
1002084318,Afl,1827,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,V.,Die Insecten,,,,,
1002084318,Afl,1827,Sturm,Jacob,Deutschlands Fauna in Abbildungen nach der Natur mit Beschreibungen,7,,,,,,
1002118379,Aa,1827,Barnabok,hans kongl. hoeghet kron prinsen i underd°anighet tilaegnad af samfundet pro fide et christianismi,,,,,,,,
1002128293,Aal,1814,Sketches of Russia,Ill. with 15 engravings,,,,,,,,
1002230888,Afl,1821,Tasso,Torquato,Torquatos Tassos auserlesene Gedichte,1.,Sonette,,,,,
1002256003,Aal,1826,La @Secchia rapita,,,,,,,,,
1002261325,Aal,1811,Tempel der Weisheit und Tugend,eine Ausw. interessanter Erzählgn u. Fabeln f.d. Jugend : mit vielen gemahlten [!] Kupf.,,,,,,,,
1002290287,Aal,1822,K. al-ʿAhd al-ǧadīd yaʾnī Inǧil al-muqaddas li-rabbinā Yāsū al-Masīh,,,,,,,,,
1002324602,Aal,1810,[Perikopenbuch für Kinder mit einf. Versen u. kurzen Erläuterungen],,,,,,,,,
1002333083,Aal,1826,Caractères,,,,,,,,,
1002336511,Aal,1830,Das @alte Tesatament nach der deutschen Übersetzung Martin Luthers,Abdruck nach d. Hallischen Ausg.,,,,,,,,
1002375185,Aal,1818,"Historische, statistische, geographische und topographische Beyträge zur Kenntniß des Herzugthums Altenburg",,,,,,,,,
1002375703,Afl,1811,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,1,,,,,,
1002375819,Afl,1811,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,2,,,,,,
1002376440,Afl,1811,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,3,,,,,,
100237653X,Afl,1812,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,4,,,,,,
1002376602,Afl,1812,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,5.,,,,,,
1002376653,Afl,1812,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,6,,,,,,
1002376807,Afl,1819,Thümmel,Moritz August,M[oritz] A[ugust] von Thümmels Sämmtliche Werke,7.,Hrsg.,,,,,
1002378087,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,1,,,,,,
1002378354,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,2,,,,,,
1002378443,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,3,,,,,,
1002378494,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,4,,,,,,
1002378621,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,5,,,,,,
1002378737,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,6,,,,,,
100237877X,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,7,,,,,,
1002378931,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,8,,,,,,
1002379091,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,9,,,,,,
1002379261,Afl,1810,Thümmel,Moritz August,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785 bis 1786,10,,,,,,
1002384397,Aal,1826,Illustrations of [William] Shakespeare,,,,,,,,,
1002401232,Aal,1814,Denkmale der Zeit,,,,,,,,,
100242948X,Aal,1827,Urania,,,,,,,,,
1002436184,Aal,1825,Der @Thier- und Blumenzeichner nach [Johann Elias] Ridinger und andern guten Meistern,"nebst Anleitung zum Entwerfen, Zeichnen, Tuschen und Coloriren der Landschaften, auch praktischen Bemerkungen über das Zeichnen der Figuren ; mit 9 Kupfertaf.",,,,,,,,
1002489490,Afl,1828,Matthisson,Friedrich,Schriften,1.,Gedichte,,,,,
1002489547,Afl,1825,Matthisson,Friedrich,Schriften,2.,Erinnerungen. - 1. Buch,,,,,
1002489598,Afl,1825,Matthisson,Friedrich,Schriften,3.,Erinnerungen. - 2. Buch,,,,,
100248961X,Afl,1825,Matthisson,Friedrich,Schriften,5.,Umrisse aus Italien,,,,,
1002489660,Afl,1825,Matthisson,Friedrich,Schriften,6.,Erinnerungen. - 5. Buch,,,,,
1002489709,Afl,1825,Matthisson,Friedrich,Schriften,8.,Erinnerungen. - 8. Buch,,,,,
1002550823,Aal,1823,"Protestantismus und Katholicismus, aus dem Standpuncte der Politik betrachtet",,,,,,,,,
100257403X,Aal,1767,Das @Licht,6 Vorlesgn gehalten in Amerika im Winter 1872 - 1873,,,,,,,,
1002590965,Aal,1822,"Walther von der Vogelweide, ein altdeutscher Dichter, geschildert",,,,,,,,,
1002607868,Afl,1797,,,Unterhaltungen aus der Naturgeschichte,[7.],Der Insecten ... Theil,,,,,
1002607868,Afl,1797,,,Unterhaltungen aus der Naturgeschichte,Th. 2,,,,,,
1002607914,Afl,1812,,,Unterhaltungen aus der Naturgeschichte,[19.],Des Pflanzenreichs,,,,,
1002607914,Afl,1812,,,Unterhaltungen aus der Naturgeschichte,T. 4.,Küchengewächse u. Obst,,,,,
1002665493,Aal,1820,"Georg Freyherrn von Vega, Logarithmisch- trigonometrisches Handbuch anstatt der kleinen Vlackischen, Wolfischen u. anderen dergl. ... für die Mathematikbeflissenen eingerichtet",,,,,,,,,
1002682835,Afl,1824,,,Itinéraire instructif de Rome et de ses environs,1,,,,,,
1002684897,Afl,1824,,,Itinéraire instructif de Rome et de ses environs,2,,,,,,
